,Location UID,dir,Count,Vehicle Type,Pole ID,Node ID,dates,times,dates_ids,poles_ids
4351,zmtiez2quapl7f4qc8q,W,38,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,10.0,16,3
4352,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,10.0,16,3
4353,zmtiez2quapl7f4qc8q,W,2,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,10.0,16,3
4354,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,10.0,16,3
4355,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,10.0,16,3
4356,hsq9n5wxk0ll7kno40l,W,32,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,10.0,16,2
4357,hsq9n5wxk0ll7kno40l,E,40,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,10.0,16,2
4358,hsq9n5wxk0ll7kno40l,W,3,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,10.0,16,2
4359,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,10.0,16,2
4360,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,10.0,16,2
4361,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,10.0,16,2
4362,sz02oh1pc8l7f44oql,W,49,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,11.0,16,1
4363,sz02oh1pc8l7f44oql,E,85,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,11.0,16,1
4364,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,11.0,16,1
4365,sz02oh1pc8l7f44oql,E,3,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,11.0,16,1
4366,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,11.0,16,1
4367,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,11.0,16,1
4368,zmtiez2quapl7f4qc8q,E,54,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,11.0,16,3
4369,zmtiez2quapl7f4qc8q,W,42,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,11.0,16,3
4370,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,11.0,16,3
4371,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,11.0,16,3
4372,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,11.0,16,3
4373,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,11.0,16,3
4374,hsq9n5wxk0ll7kno40l,W,43,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,11.0,16,2
4375,hsq9n5wxk0ll7kno40l,E,48,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,11.0,16,2
4376,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,11.0,16,2
4377,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,11.0,16,2
4378,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,11.0,16,2
4379,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,11.0,16,2
4380,sz02oh1pc8l7f44oql,W,72,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,12.0,16,1
4381,sz02oh1pc8l7f44oql,E,107,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,12.0,16,1
4382,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,12.0,16,1
4383,sz02oh1pc8l7f44oql,E,1,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,12.0,16,1
4384,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,12.0,16,1
4385,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,12.0,16,1
4386,zmtiez2quapl7f4qc8q,E,47,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,12.0,16,3
4387,zmtiez2quapl7f4qc8q,W,51,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,12.0,16,3
4388,zmtiez2quapl7f4qc8q,E,2,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,12.0,16,3
4389,zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,12.0,16,3
4390,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,12.0,16,3
4391,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,12.0,16,3
4392,hsq9n5wxk0ll7kno40l,W,59,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,12.0,16,2
4393,hsq9n5wxk0ll7kno40l,E,51,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,12.0,16,2
4394,hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,12.0,16,2
4395,hsq9n5wxk0ll7kno40l,E,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,12.0,16,2
4396,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,12.0,16,2
4397,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,12.0,16,2
4398,sz02oh1pc8l7f44oql,W,97,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,13.0,16,1
4399,sz02oh1pc8l7f44oql,E,143,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,13.0,16,1
4400,sz02oh1pc8l7f44oql,W,3,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,13.0,16,1
4401,sz02oh1pc8l7f44oql,E,1,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,13.0,16,1
4402,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,13.0,16,1
4403,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,13.0,16,1
4404,zmtiez2quapl7f4qc8q,E,65,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,13.0,16,3
4405,zmtiez2quapl7f4qc8q,W,59,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,13.0,16,3
4406,zmtiez2quapl7f4qc8q,E,1,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,13.0,16,3
4407,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,13.0,16,3
4408,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,13.0,16,3
4409,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,13.0,16,3
4410,hsq9n5wxk0ll7kno40l,W,63,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,13.0,16,2
4411,hsq9n5wxk0ll7kno40l,E,64,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,13.0,16,2
4412,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,13.0,16,2
4413,hsq9n5wxk0ll7kno40l,E,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,13.0,16,2
4414,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,13.0,16,2
4415,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,13.0,16,2
4416,sz02oh1pc8l7f44oql,W,70,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,14.0,16,1
4417,sz02oh1pc8l7f44oql,E,131,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,14.0,16,1
4418,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,14.0,16,1
4419,sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,14.0,16,1
4420,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,14.0,16,1
4421,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,14.0,16,1
4422,zmtiez2quapl7f4qc8q,E,68,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,14.0,16,3
4423,zmtiez2quapl7f4qc8q,W,43,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,14.0,16,3
4424,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,14.0,16,3
4425,zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,14.0,16,3
4426,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,14.0,16,3
4427,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,14.0,16,3
4428,hsq9n5wxk0ll7kno40l,W,44,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,14.0,16,2
4429,hsq9n5wxk0ll7kno40l,E,65,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,14.0,16,2
4430,hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,14.0,16,2
4431,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,14.0,16,2
4432,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,14.0,16,2
4433,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,14.0,16,2
4434,sz02oh1pc8l7f44oql,W,52,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,15.0,16,1
4435,sz02oh1pc8l7f44oql,E,81,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,15.0,16,1
4436,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,15.0,16,1
4437,sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,15.0,16,1
4438,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,15.0,16,1
4439,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,15.0,16,1
4440,zmtiez2quapl7f4qc8q,E,53,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,15.0,16,3
4441,zmtiez2quapl7f4qc8q,W,39,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,15.0,16,3
4442,zmtiez2quapl7f4qc8q,E,1,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,15.0,16,3
4443,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,15.0,16,3
4444,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,15.0,16,3
4445,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,15.0,16,3
4446,hsq9n5wxk0ll7kno40l,W,42,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,15.0,16,2
4447,hsq9n5wxk0ll7kno40l,E,53,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,15.0,16,2
4448,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,15.0,16,2
4449,hsq9n5wxk0ll7kno40l,E,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,15.0,16,2
4450,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,15.0,16,2
4451,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,15.0,16,2
4452,sz02oh1pc8l7f44oql,W,65,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,16.0,16,1
4453,sz02oh1pc8l7f44oql,E,108,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,16.0,16,1
4454,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,16.0,16,1
4455,sz02oh1pc8l7f44oql,E,1,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,16.0,16,1
4456,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,16.0,16,1
4457,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,16.0,16,1
4458,zmtiez2quapl7f4qc8q,E,56,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,16.0,16,3
4459,zmtiez2quapl7f4qc8q,W,46,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,16.0,16,3
4460,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,16.0,16,3
4461,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,16.0,16,3
4462,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,16.0,16,3
4463,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,16.0,16,3
4464,hsq9n5wxk0ll7kno40l,W,59,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,16.0,16,2
4465,hsq9n5wxk0ll7kno40l,E,63,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,16.0,16,2
4466,hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,16.0,16,2
4467,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,16.0,16,2
4468,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,16.0,16,2
4469,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,16.0,16,2
4470,sz02oh1pc8l7f44oql,W,60,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,17.0,16,1
4471,sz02oh1pc8l7f44oql,E,84,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,17.0,16,1
4472,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,17.0,16,1
4473,sz02oh1pc8l7f44oql,E,1,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,17.0,16,1
4474,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,17.0,16,1
4475,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,17.0,16,1
4476,zmtiez2quapl7f4qc8q,E,61,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,17.0,16,3
4477,zmtiez2quapl7f4qc8q,W,51,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,17.0,16,3
4478,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,17.0,16,3
4479,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,17.0,16,3
4480,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,17.0,16,3
4481,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,17.0,16,3
4482,hsq9n5wxk0ll7kno40l,W,60,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,17.0,16,2
4483,hsq9n5wxk0ll7kno40l,E,66,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,17.0,16,2
4484,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,17.0,16,2
4485,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,17.0,16,2
4486,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,17.0,16,2
4487,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,17.0,16,2
4488,sz02oh1pc8l7f44oql,W,79,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,18.0,16,1
4489,sz02oh1pc8l7f44oql,E,87,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,18.0,16,1
4490,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,18.0,16,1
4491,sz02oh1pc8l7f44oql,E,1,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,18.0,16,1
4492,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,18.0,16,1
4493,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,18.0,16,1
4494,zmtiez2quapl7f4qc8q,E,60,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,18.0,16,3
4495,zmtiez2quapl7f4qc8q,W,70,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,18.0,16,3
4496,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,18.0,16,3
4497,zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,18.0,16,3
4498,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,18.0,16,3
4499,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,18.0,16,3
4500,hsq9n5wxk0ll7kno40l,W,60,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,18.0,16,2
4501,hsq9n5wxk0ll7kno40l,E,64,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,18.0,16,2
4502,hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,18.0,16,2
4503,hsq9n5wxk0ll7kno40l,E,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,18.0,16,2
4504,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,18.0,16,2
4505,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,18.0,16,2
4506,sz02oh1pc8l7f44oql,W,39,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,19.0,16,1
4507,sz02oh1pc8l7f44oql,E,49,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,19.0,16,1
4508,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,19.0,16,1
4509,sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,19.0,16,1
4510,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,19.0,16,1
4511,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,19.0,16,1
4512,zmtiez2quapl7f4qc8q,E,36,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,19.0,16,3
4513,zmtiez2quapl7f4qc8q,W,39,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,19.0,16,3
4514,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,19.0,16,3
4515,zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,19.0,16,3
4516,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,19.0,16,3
4517,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,19.0,16,3
4518,hsq9n5wxk0ll7kno40l,W,41,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,19.0,16,2
4519,hsq9n5wxk0ll7kno40l,E,40,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,19.0,16,2
4520,hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,19.0,16,2
4521,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,19.0,16,2
4522,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,19.0,16,2
4523,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,19.0,16,2
4524,sz02oh1pc8l7f44oql,W,29,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,20.0,16,1
4525,sz02oh1pc8l7f44oql,E,54,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,20.0,16,1
4526,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,20.0,16,1
4527,sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,20.0,16,1
4528,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,20.0,16,1
4529,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,20.0,16,1
4530,zmtiez2quapl7f4qc8q,E,29,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,20.0,16,3
4531,zmtiez2quapl7f4qc8q,W,33,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,20.0,16,3
4532,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,20.0,16,3
4533,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,20.0,16,3
4534,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,20.0,16,3
4535,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,20.0,16,3
4536,hsq9n5wxk0ll7kno40l,W,38,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,20.0,16,2
4537,hsq9n5wxk0ll7kno40l,E,26,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,20.0,16,2
4538,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,20.0,16,2
4539,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,20.0,16,2
4540,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,20.0,16,2
4541,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,20.0,16,2
4542,sz02oh1pc8l7f44oql,W,16,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,21.0,16,1
4543,sz02oh1pc8l7f44oql,E,19,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,21.0,16,1
4544,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,21.0,16,1
4545,sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,21.0,16,1
4546,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,21.0,16,1
4547,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,21.0,16,1
4548,zmtiez2quapl7f4qc8q,E,11,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,21.0,16,3
4549,zmtiez2quapl7f4qc8q,W,16,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,21.0,16,3
4550,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,21.0,16,3
4551,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,21.0,16,3
4552,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,21.0,16,3
4553,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,21.0,16,3
4554,hsq9n5wxk0ll7kno40l,W,15,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,21.0,16,2
4555,hsq9n5wxk0ll7kno40l,E,15,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,21.0,16,2
4556,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,21.0,16,2
4557,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,21.0,16,2
4558,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,21.0,16,2
4559,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,21.0,16,2
4560,sz02oh1pc8l7f44oql,W,6,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,22.0,16,1
4561,sz02oh1pc8l7f44oql,E,2,small_vehicle,GRR_01_ai,947bbe401250,10/9/2022,22.0,16,1
4562,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,22.0,16,1
4563,sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/9/2022,22.0,16,1
4564,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/9/2022,22.0,16,1
4565,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/9/2022,22.0,16,1
4566,zmtiez2quapl7f4qc8q,E,13,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,22.0,16,3
4567,zmtiez2quapl7f4qc8q,W,13,small_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,22.0,16,3
4568,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,22.0,16,3
4569,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/9/2022,22.0,16,3
4570,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,22.0,16,3
4571,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/9/2022,22.0,16,3
4572,hsq9n5wxk0ll7kno40l,W,19,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,22.0,16,2
4573,hsq9n5wxk0ll7kno40l,E,14,small_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,22.0,16,2
4574,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,22.0,16,2
4575,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/9/2022,22.0,16,2
4576,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/9/2022,22.0,16,2
